wavelength	blaze	order
1141.1847340109	0.2308892771	127
1141.2019903199	0.2334956565	127
1141.2192413989	0.2357818997	127
1141.2364872406	0.2379845844	127
1141.2537278381	0.2403840807	127
1141.2709631841	0.2428711698	127
1141.2881932715	0.2454999955	127
1141.3054180745	0.2478245830	127
1141.3226375961	0.2500414347	127
1141.3398518380	0.2523761990	127
1141.3570607931	0.2548864556	127
1141.3742644543	0.2574741362	127
1141.3914628146	0.2599049627	127
1141.4086558671	0.2621480229	127
1141.4258436047	0.2642969963	127
1141.4430260205	0.2669252342	127
1141.4602031076	0.2696238004	127
1141.4773748589	0.2721962375	127
1141.4945412618	0.2744720675	127
1141.5117022930	0.2769242367	127
1141.5288579676	0.2795490360	127
1141.5460082788	0.2822714244	127
1141.5631532197	0.2848405661	127
1141.5802927834	0.2871238373	127
1141.5974269631	0.2892555393	127
1141.6145557519	0.2915975930	127
1141.6316791430	0.2942050729	127
1141.6487971296	0.2967651908	127
1141.6659097050	0.2992607719	127
1141.6830168622	0.3015379975	127
1141.7001185740	0.3038301237	127
1141.7172148464	0.3065650375	127
1141.7343056803	0.3091326199	127
1141.7513910690	0.3117513600	127
1141.7684710058	0.3143590053	127
1141.7855454840	0.3166671956	127
1141.8026144969	0.3193173121	127
1141.8196780379	0.3221036030	127
1141.8367361001	0.3245535956	127
1141.8537886771	0.3271225978	127
1141.8708357620	0.3295123757	127
1141.8878773415	0.3320918401	127
1141.9049133939	0.3348840693	127
1141.9219439344	0.3376487784	127
1141.9389689564	0.3399570128	127
1141.9559884533	0.3424609803	127
1141.9730024186	0.3452416504	127
1141.9900108457	0.3481400999	127
1142.0070137280	0.3510462502	127
1142.0240110591	0.3534963339	127
1142.0410028324	0.3559023835	127
1142.0579890413	0.3585673909	127
1142.0749696794	0.3615013677	127
1142.0919447182	0.3643633662	127
1142.1089141661	0.3669538815	127
1142.1258780237	0.3693242020	127
1142.1428362846	0.3719911381	127
1142.1597889423	0.3749015219	127
1142.1767359904	0.3777880723	127
1142.1936774225	0.3807222910	127
1142.2106132322	0.3831715656	127
1142.2275434132	0.3855082482	127
1142.2444679589	0.3881617291	127
1142.2613868631	0.3909842802	127
1142.2783001114	0.3935774053	127
1142.2952076840	0.3957702054	127
1142.3121095960	0.3979866451	127
1142.3290058410	0.4004480814	127
1142.3458964129	0.4031792921	127
1142.3627813052	0.4059649561	127
1142.3796605118	0.4085874268	127
1142.3965340262	0.4111646975	127
1142.4134018424	0.4138058255	127
1142.4302639540	0.4168966394	127
1142.4471203548	0.4199978636	127
1142.4639710386	0.4229186862	127
1142.4808159754	0.4254419885	127
1142.4976551767	0.4279417176	127
1142.5144886422	0.4304576637	127
1142.5313163659	0.4335542099	127
1142.5481383416	0.4363287689	127
1142.5649545631	0.4391304391	127
1142.5817650243	0.4415158965	127
1142.5985697191	0.4440079939	127
1142.6153686414	0.4468836758	127
1142.6321617850	0.4493850717	127
1142.6489491439	0.4518123280	127
1142.6657307026	0.4542641309	127
1142.6825064435	0.4567234565	127
1142.6992763814	0.4595272691	127
1142.7160405102	0.4623862685	127
1142.7327988239	0.4648626602	127
1142.7495513165	0.4671456446	127
1142.7662979819	0.4697030654	127
1142.7830388142	0.4722728966	127
1142.7997738074	0.4752067587	127
1142.8165029555	0.4779173466	127
1142.8332262525	0.4804347494	127
1142.8499436924	0.4830140625	127
1142.8666552440	0.4855803775	127
1142.8833609213	0.4884897461	127
1142.9000607238	0.4913396311	127
1142.9167546454	0.4938759903	127
1142.9334426802	0.4964537001	127
1142.9501248225	0.4990799544	127
1142.9668010662	0.5019688010	127
1142.9834714055	0.5047079318	127
1143.0001358346	0.5074634006	127
1143.0167943477	0.5094152662	127
1143.0334469387	0.5119997390	127
1143.0500935914	0.5146823787	127
1143.0667342902	0.5175640400	127
1143.0833690495	0.5202675326	127
1143.0999978636	0.5228968297	127
1143.1166207267	0.5255978252	127
1143.1332376330	0.5284734535	127
1143.1498485768	0.5315408254	127
1143.1664535522	0.5343305162	127
1143.1830525536	0.5370372340	127
1143.1996455752	0.5393316588	127
1143.2162326113	0.5417589535	127
1143.2328136562	0.5446149139	127
1143.2493886772	0.5473848694	127
1143.2659576912	0.5499375978	127
1143.2825206969	0.5522803666	127
1143.2990776885	0.5547749649	127
1143.3156286605	0.5568720199	127
1143.3321736072	0.5596432935	127
1143.3487125230	0.5624789903	127
1143.3652454021	0.5650265475	127
1143.3817722391	0.5674803083	127
1143.3982930282	0.5702917950	127
1143.4148077640	0.5733268003	127
1143.4313164288	0.5763149471	127
1143.4478190093	0.5792550071	127
1143.4643155197	0.5818491685	127
1143.4808059543	0.5844241635	127
1143.4972903076	0.5871007766	127
1143.5137685742	0.5900110484	127
1143.5302407483	0.5928378503	127
1143.5467068247	0.5957141449	127
1143.5631667976	0.5985916128	127
1143.5796206617	0.6012880539	127
1143.5960684115	0.6039601165	127
1143.6125100414	0.6067243353	127
1143.6289455174	0.6091819024	127
1143.6453748593	0.6116482086	127
1143.6617980650	0.6142002854	127
1143.6782151289	0.6169451359	127
1143.6946260458	0.6196921820	127
1143.7110308102	0.6221121550	127
1143.7274294166	0.6246198226	127
1143.7438218597	0.6273327164	127
1143.7602081342	0.6298888106	127
1143.7765882345	0.6320828763	127
1143.7929621554	0.6349272606	127
1143.8093298782	0.6377455689	127
1143.8256913918	0.6408953783	127
1143.8420467099	0.6436480200	127
1143.8583958271	0.6462958600	127
1143.8747387382	0.6490007478	127
1143.8910754377	0.6517650018	127
1143.9074059205	0.6545368632	127
1143.9237301812	0.6570547556	127
1143.9400482145	0.6595214206	127
1143.9563600152	0.6619988701	127
1143.9726655779	0.6644726025	127
1143.9889648976	0.6668389044	127
1144.0052579385	0.6687947286	127
1144.0215447235	0.6713910269	127
1144.0378252495	0.6735600602	127
1144.0540995115	0.6759034776	127
1144.0703675042	0.6783219415	127
1144.0866292223	0.6811044411	127
1144.1028846608	0.6837332152	127
1144.1191338144	0.6861409949	127
1144.1353766780	0.6889879770	127
1144.1516132464	0.6916350771	127
1144.1678435144	0.6944185621	127
1144.1840674622	0.6969266434	127
1144.2002850812	0.6995957059	127
1144.2164963844	0.7018225152	127
1144.2327013667	0.7040339567	127
1144.2489000231	0.7064469940	127
1144.2650923483	0.7091450242	127
1144.2812783374	0.7116031806	127
1144.2974579852	0.7141508959	127
1144.3136312867	0.7164033265	127
1144.3297982368	0.7184411599	127
1144.3459588306	0.7208941493	127
1144.3621130628	0.7234618424	127
1144.3782608965	0.7258517803	127
1144.3944023575	0.7283517922	127
1144.4105374419	0.7306010641	127
1144.4266661448	0.7327421132	127
1144.4427884611	0.7352833828	127
1144.4589043858	0.7378115147	127
1144.4750139140	0.7397042669	127
1144.4911170407	0.7416867694	127
1144.5072137610	0.7439864813	127
1144.5233040698	0.7464391596	127
1144.5393879623	0.7486416053	127
1144.5554654174	0.7509131165	127
1144.5715364289	0.7526389190	127
1144.5876010092	0.7545438715	127
1144.6036591534	0.7564844809	127
1144.6197108567	0.7590550855	127
1144.6357561141	0.7615025446	127
1144.6517949208	0.7637509335	127
1144.6678272718	0.7656376258	127
1144.6838531624	0.7677970620	127
1144.6998725877	0.7699965058	127
1144.7158855428	0.7723827793	127
1144.7318920229	0.7746196985	127
1144.7478919894	0.7766137336	127
1144.7638854711	0.7788000209	127
1144.7798724633	0.7810258924	127
1144.7958529612	0.7836730781	127
1144.8118269600	0.7859545696	127
1144.8277944549	0.7875426374	127
1144.8437554411	0.7894589792	127
1144.8597099139	0.7912364056	127
1144.8756578685	0.7931411025	127
1144.8915993001	0.7953181423	127
1144.9075342040	0.7975817718	127
1144.9234625578	0.7994666910	127
1144.9393843580	0.8011824895	127
1144.9552996162	0.8028043022	127
1144.9712083278	0.8052728267	127
1144.9871104880	0.8072903539	127
1145.0030060922	0.8097517311	127
1145.0188951357	0.8115791002	127
1145.0347776138	0.8134229919	127
1145.0506535218	0.8155692658	127
1145.0665228551	0.8178797955	127
1145.0823856090	0.8197336610	127
1145.0982417777	0.8217516717	127
1145.1140913245	0.8236339049	127
1145.1299342779	0.8252398062	127
1145.1457706334	0.8271499004	127
1145.1616003863	0.8295230769	127
1145.1774235320	0.8317546597	127
1145.1932400660	0.8336884238	127
1145.2090499836	0.8356420398	127
1145.2248532802	0.8375004709	127
1145.2406499514	0.8395429032	127
1145.2564399924	0.8421967980	127
1145.2722233988	0.8441560528	127
1145.2880001469	0.8455732071	127
1145.3037702357	0.8470253058	127
1145.3195336762	0.8490095933	127
1145.3352904638	0.8515290027	127
1145.3510405941	0.8537319942	127
1145.3667840626	0.8555449935	127
1145.3825208647	0.8567916577	127
1145.3982509959	0.8577857930	127
1145.4139744518	0.8590884905	127
1145.4296912279	0.8612009430	127
1145.4454013197	0.8635088930	127
1145.4611047203	0.8648838523	127
1145.4768013953	0.8660427301	127
1145.4924913725	0.8673282276	127
1145.5081746476	0.8692634768	127
1145.5238512161	0.8713462249	127
1145.5395210736	0.8727549744	127
1145.5551842158	0.8740528099	127
1145.5708406381	0.8748199891	127
1145.5864903362	0.8761273413	127
1145.6021333057	0.8779260242	127
1145.6177695422	0.8798775326	127
1145.6333990413	0.8816248071	127
1145.6490217781	0.8827565699	127
1145.6646377542	0.8836402469	127
1145.6802469798	0.8853090223	127
1145.6958494505	0.8868201230	127
1145.7114451621	0.8882356606	127
1145.7270341101	0.8895606109	127
1145.7426162903	0.8903164860	127
1145.7581916983	0.8915735759	127
1145.7737603298	0.8926094760	127
1145.7893221806	0.8945258625	127
1145.8048772463	0.8962197961	127
1145.8204255189	0.8972368708	127
1145.8359669662	0.8983021393	127
1145.8515016155	0.8995537785	127
1145.8670294625	0.9006967222	127
1145.8825505031	0.9020145360	127
1145.8980647330	0.9034571449	127
1145.9135721478	0.9039367872	127
1145.9290727435	0.9043522273	127
1145.9445665157	0.9049297100	127
1145.9600534603	0.9057572565	127
1145.9755335730	0.9071783780	127
1145.9910068496	0.9072301069	127
1146.0064732637	0.9079424658	127
1146.0219328198	0.9085581498	127
1146.0373855273	0.9093906104	127
1146.0528313818	0.9110545162	127
1146.0682703792	0.9127395436	127
1146.0837025155	0.9138540506	127
1146.0991277864	0.9143963150	127
1146.1145461877	0.9150300559	127
1146.1299577154	0.9159131118	127
1146.1453623653	0.9173449890	127
1146.1607601333	0.9187686812	127
1146.1761510102	0.9199391790	127
1146.1915349660	0.9203379503	127
1146.2069120274	0.9205952210	127
1146.2222821905	0.9214572887	127
1146.2376454510	0.9227950390	127
1146.2530018049	0.9243430415	127
1146.2683512482	0.9252254856	127
1146.2836937767	0.9258835718	127
1146.2990293865	0.9263925950	127
1146.3143580733	0.9273270190	127
1146.3296798332	0.9288304727	127
1146.3449946622	0.9301119205	127
1146.3603025324	0.9314113442	127
1146.3756034511	0.9317655832	127
1146.3908974267	0.9327076591	127
1146.4061844552	0.9341300057	127
1146.4214645326	0.9360550690	127
1146.4367376549	0.9375719099	127
1146.4520038180	0.9384389561	127
1146.4672630180	0.9393659234	127
1146.4825152509	0.9401831459	127
1146.4977605128	0.9417077052	127
1146.5129987996	0.9435737106	127
1146.5282301012	0.9452310514	127
1146.5434543896	0.9457900424	127
1146.5586716911	0.9461938465	127
1146.5738820017	0.9472048816	127
1146.5890853175	0.9485193224	127
1146.6042816346	0.9498394561	127
1146.6194709489	0.9515082322	127
1146.6346532568	0.9528022423	127
1146.6498285541	0.9537002439	127
1146.6649968370	0.9551791255	127
1146.6801581016	0.9569234621	127
1146.6953123441	0.9587764708	127
1146.7104595352	0.9605731594	127
1146.7255996850	0.9618579178	127
1146.7407328010	0.9638948419	127
1146.7558588792	0.9648735409	127
1146.7709779159	0.9663416205	127
1146.7860899072	0.9680755439	127
1146.8011948493	0.9691203695	127
1146.8162927383	0.9698222945	127
1146.8313835704	0.9699587129	127
1146.8464673417	0.9705390103	127
1146.8615440486	0.9716576238	127
1146.8766136794	0.9730971735	127
1146.8916762088	0.9745934604	127
1146.9067316622	0.9757478894	127
1146.9217800359	0.9764155858	127
1146.9368213260	0.9775308430	127
1146.9518555287	0.9786312503	127
1146.9668826404	0.9802853578	127
1146.9819026572	0.9815475994	127
1146.9969155753	0.9823537796	127
1147.0119213911	0.9833739497	127
1147.0269201008	0.9843562974	127
1147.0419117006	0.9862860620	127
1147.0568961600	0.9877352049	127
1147.0718734917	0.9888681159	127
1147.0868437024	0.9898851362	127
1147.1018067884	0.9904754661	127
1147.1167627458	0.9912549834	127
1147.1317115710	0.9921107477	127
1147.1466532604	0.9930671894	127
1147.1615878102	0.9937674736	127
1147.1765152168	0.9937918141	127
1147.1914354764	0.9936661473	127
1147.2063485855	0.9940554981	127
1147.2212545313	0.9947441698	127
1147.2361532908	0.9953781318	127
1147.2510448888	0.9952227325	127
1147.2659293215	0.9949867996	127
1147.2808065854	0.9949170244	127
1147.2956766768	0.9949783980	127
1147.3105395920	0.9951873980	127
1147.3253953275	0.9954523417	127
1147.3402438797	0.9960304091	127
1147.3550852449	0.9957160617	127
1147.3699194196	0.9959626874	127
1147.3847464001	0.9963600091	127
1147.3995661544	0.9965393824	127
1147.4143786983	0.9972679271	127
1147.4291840372	0.9976758769	127
1147.4439821677	0.9978033417	127
1147.4587730861	0.9978540647	127
1147.4735567889	0.9978019123	127
1147.4883332726	0.9983436131	127
1147.5031025335	0.9987737569	127
1147.5178645682	0.9990630775	127
1147.5326193732	0.9990376621	127
1147.5473669448	0.9992110654	127
1147.5621072692	0.9994263989	127
1147.5768403260	0.9996988840	127
1147.5915661388	0.9998220957	127
1147.6062847043	0.9995843142	127
1147.6209960189	0.9991890579	127
1147.6357000792	0.9988303684	127
1147.6503968817	0.9980298657	127
1147.6650864228	0.9973411900	127
1147.6797686992	0.9971862210	127
1147.6944437073	0.9970945243	127
1147.7091114437	0.9965395757	127
1147.7237719049	0.9959311582	127
1147.7384250574	0.9953027552	127
1147.7530709200	0.9948525484	127
1147.7677094971	0.9938976829	127
1147.7823407853	0.9924217670	127
1147.7969647810	0.9916838527	127
1147.8115814810	0.9911536832	127
1147.8261908819	0.9908939831	127
1147.8407929801	0.9894745901	127
1147.8553877723	0.9890098958	127
1147.8699752552	0.9882350383	127
1147.8845554252	0.9878689167	127
1147.8991282673	0.9875654353	127
1147.9136937635	0.9881266821	127
1147.9282519368	0.9879416637	127
1147.9428027837	0.9876985931	127
1147.9573463010	0.9874188834	127
1147.9718824854	0.9871316805	127
1147.9864113333	0.9869207321	127
1148.0009328416	0.9871658787	127
1148.0154470069	0.9868171253	127
1148.0299538258	0.9861660068	127
1148.0444532951	0.9854103547	127
1148.0589454113	0.9847515580	127
1148.0734301395	0.9837466242	127
1148.0879075015	0.9830964447	127
1148.1023775005	0.9819983777	127
1148.1168401333	0.9810093244	127
1148.1312953966	0.9795724152	127
1148.1457432871	0.9786108294	127
1148.1601838015	0.9776558022	127
1148.1746169366	0.9770538377	127
1148.1890426891	0.9765462875	127
1148.2034610557	0.9755400280	127
1148.2178720332	0.9743841625	127
1148.2322756051	0.9730978218	127
1148.2466717561	0.9722799691	127
1148.2610605082	0.9712749154	127
1148.2754418582	0.9706594224	127
1148.2898158029	0.9699022915	127
1148.3041823390	0.9687603592	127
1148.3185414635	0.9679365223	127
1148.3328931729	0.9670335011	127
1148.3472374642	0.9665904910	127
1148.3615743342	0.9661176174	127
1148.3759037797	0.9665692438	127
1148.3902257974	0.9656070462	127
1148.4045403508	0.9643918487	127
1148.4188474647	0.9637958826	127
1148.4331471414	0.9631102499	127
1148.4474393777	0.9625042401	127
1148.4617241704	0.9619932459	127
1148.4760015163	0.9608455614	127
1148.4902714124	0.9604212493	127
1148.5045338555	0.9599089220	127
1148.5187888425	0.9584823061	127
1148.5330363701	0.9577768425	127
1148.5472764354	0.9583296293	127
1148.5615090204	0.9573681444	127
1148.5757341127	0.9562268638	127
1148.5899517331	0.9547724885	127
1148.6041618788	0.9536547999	127
1148.6183645464	0.9524784169	127
1148.6325597331	0.9515215647	127
1148.6467474357	0.9503263169	127
1148.6609276511	0.9489145449	127
1148.6751003763	0.9470612552	127
1148.6892656081	0.9461868507	127
1148.7034233436	0.9451086169	127
1148.7175735797	0.9443726169	127
1148.7317162782	0.9435924252	127
1148.7458514671	0.9425384900	127
1148.7599791474	0.9404574370	127
1148.7740993162	0.9392720778	127
1148.7882119703	0.9383404144	127
1148.8023171068	0.9378194551	127
1148.8164147226	0.9370973799	127
1148.8305048147	0.9359842394	127
1148.8445873802	0.9344978827	127
1148.8586624160	0.9327579543	127
1148.8727299192	0.9312659907	127
1148.8867898705	0.9299716826	127
1148.9008422600	0.9292355527	127
1148.9148871080	0.9282511911	127
1148.9289244113	0.9263815574	127
1148.9429541671	0.9249290065	127
1148.9569763724	0.9238245138	127
1148.9709910242	0.9229330206	127
1148.9849981196	0.9224400135	127
1148.9989976557	0.9215560591	127
1149.0129896295	0.9203503964	127
1149.0269740380	0.9185456007	127
1149.0409508784	0.9168317271	127
1149.0549201110	0.9155287098	127
1149.0688817669	0.9143032526	127
1149.0828358459	0.9135199928	127
1149.0967823450	0.9123158170	127
1149.1107212615	0.9104652732	127
1149.1246525923	0.9085881212	127
1149.1385763347	0.9064410034	127
1149.1524924857	0.9054234873	127
1149.1664010425	0.9046449131	127
1149.1803020022	0.9037537414	127
1149.1941953619	0.9020512861	127
1149.2080811011	0.9008882556	127
1149.2219592126	0.8990151249	127
1149.2358297156	0.8973179189	127
1149.2496926072	0.8961027207	127
1149.2635478846	0.8951876507	127
1149.2773955450	0.8938834236	127
1149.2912355855	0.8920090863	127
1149.3050680032	0.8899824410	127
1149.3188927955	0.8880456605	127
1149.3327099595	0.8868645560	127
1149.3465194923	0.8859464102	127
1149.3603213913	0.8850651899	127
1149.3741156150	0.8835466250	127
1149.3879021979	0.8815999257	127
1149.4016811385	0.8799714937	127
1149.4154524340	0.8787325273	127
1149.4292160816	0.8769556767	127
1149.4429720787	0.8761738089	127
1149.4567204224	0.8748137686	127
1149.4704611100	0.8731292572	127
1149.4841941388	0.8708493386	127
1149.4979195059	0.8688650792	127
1149.5116372087	0.8673303858	127
1149.5253472251	0.8660770773	127
1149.5390495511	0.8645443258	127
1149.5527442045	0.8632829334	127
1149.5664311826	0.8613436909	127
1149.5801104828	0.8592886948	127
1149.5937821023	0.8576152905	127
1149.6074460385	0.8565304168	127
1149.6211022887	0.8553501597	127
1149.6347508501	0.8539247024	127
1149.6483917200	0.8521790236	127
1149.6620248959	0.8497386560	127
1149.6756503751	0.8478240371	127
1149.6892681146	0.8460245524	127
1149.7028781521	0.8447008788	127
1149.7164804848	0.8433315496	127
1149.7300751101	0.8418130599	127
1149.7436620253	0.8398785715	127
1149.7572412278	0.8379140942	127
1149.7708127151	0.8362408812	127
1149.7843764844	0.8347614071	127
1149.7979325331	0.8338807564	127
1149.8114808587	0.8328679059	127
1149.8250214585	0.8312413431	127
1149.8385543090	0.8295102860	127
1149.8520794091	0.8273607265	127
1149.8655967756	0.8255911421	127
1149.8791064059	0.8242465258	127
1149.8926082974	0.8229520036	127
1149.9061024476	0.8215147883	127
1149.9195888539	0.8201900012	127
1149.9330675137	0.8180823339	127
1149.9465384244	0.8161152727	127
1149.9600015836	0.8146614239	127
1149.9734569887	0.8132894075	127
1149.9869046356	0.8120659864	127
1150.0003444843	0.8106204169	127
1150.0137765712	0.8086925255	127
1150.0272008938	0.8066052871	127
1150.0406174496	0.8049205300	127
1150.0540262361	0.8031065194	127
1150.0674272507	0.8015568212	127
1150.0808204910	0.7998291131	127
1150.0942059544	0.7985137010	127
1150.1075836385	0.7968665161	127
1150.1209535408	0.7951192775	127
1150.1343156588	0.7935545172	127
1150.1476699676	0.7919771347	127
1150.1610164690	0.7907570665	127
1150.1743551786	0.7894970444	127
1150.1876860940	0.7876699932	127
1150.2010092128	0.7861665342	127
1150.2143245325	0.7842453387	127
1150.2276320506	0.7827417994	127
1150.2409317648	0.7812444305	127
1150.2542236726	0.7798599984	127
1150.2675077716	0.7783932185	127
1150.2807840593	0.7765956296	127
1150.2940525305	0.7744114791	127
1150.3073131478	0.7728082119	127
1150.3205659465	0.7713120263	127
1150.3338109243	0.7698878014	127
1150.3470480789	0.7685894424	127
1150.3602774078	0.7672063182	127
1150.3734989086	0.7655560619	127
1150.3867125790	0.7635499486	127
1150.3999184167	0.7619710291	127
1150.4131164191	0.7604036270	127
1150.4263065841	0.7589639364	127
1150.4394889092	0.7574039972	127
1150.4526633681	0.7557720202	127
1150.4658299656	0.7539468792	127
1150.4789887161	0.7519212677	127
1150.4921396173	0.7498275006	127
1150.5052826670	0.7480544258	127
1150.5184178629	0.7465992602	127
1150.5315452025	0.7450633017	127
1150.5446646837	0.7432151959	127
1150.5577763040	0.7413482322	127
1150.5708800612	0.7394100836	127
1150.5839759531	0.7375810105	127
1150.5970639731	0.7353282791	127
1150.6101440862	0.7337087806	127
1150.6232163272	0.7323341851	127
1150.6362806936	0.7306899412	127
1150.6493371833	0.7283695870	127
1150.6623857939	0.7264021503	127
1150.6754265233	0.7246276763	127
1150.6884593691	0.7227370959	127
1150.7014843292	0.7213984538	127
1150.7145014013	0.7196166075	127
1150.7275105832	0.7177642557	127
1150.7405118727	0.7160323937	127
1150.7535052419	0.7140904762	127
1150.7664906986	0.7125555776	127
1150.7794682562	0.7107643952	127
1150.7924379126	0.7094142093	127
1150.8053996654	0.7077098401	127
1150.8183535126	0.7058401274	127
1150.8312994520	0.7041036948	127
1150.8442374813	0.7020608808	127
1150.8571675985	0.6998469844	127
1150.8700898012	0.6977056104	127
1150.8830040875	0.6957179038	127
1150.8959104494	0.6940002733	127
1150.9088088549	0.6918181637	127
1150.9216993374	0.6897773714	127
1150.9345818948	0.6879121307	127
1150.9474565249	0.6855633200	127
1150.9603232257	0.6834391112	127
1150.9731819951	0.6814733595	127
1150.9860328308	0.6793607038	127
1150.9988757309	0.6771837530	127
1151.0117106931	0.6752040043	127
1151.0245377155	0.6733365247	127
1151.0373567959	0.6713153743	127
1151.0501679051	0.6691513951	127
1151.0629710539	0.6669382888	127
1151.0757662544	0.6647076807	127
1151.0885535047	0.6627071094	127
1151.1013328026	0.6608962997	127
1151.1141041461	0.6590923705	127
1151.1268675332	0.6572526147	127
1151.1396229618	0.6554981669	127
1151.1523704299	0.6533761730	127
1151.1651099354	0.6512272335	127
1151.1778414764	0.6490915267	127
1151.1905650436	0.6469984738	127
1151.2032806078	0.6450422834	127
1151.2159882014	0.6435783006	127
1151.2286878224	0.6421030098	127
1151.2413794688	0.6399454013	127
1151.2540631386	0.6378014941	127
1151.2667388298	0.6361935683	127
1151.2794065405	0.6344414502	127
1151.2920662686	0.6325759163	127
1151.3047180122	0.6308780955	127
1151.3173617694	0.6286615602	127
1151.3299975383	0.6259181113	127
1151.3426252880	0.6233712293	127
1151.3552450325	0.6214719497	127
1151.3678567828	0.6192760349	127
1151.3804605369	0.6174931349	127
1151.3930562929	0.6159255555	127
1151.4056440490	0.6134401189	127
1151.4182238032	0.6109787904	127
1151.4307955535	0.6085779082	127
1151.4433592982	0.6062222784	127
1151.4559150353	0.6041949511	127
1151.4684627629	0.6022200452	127
1151.4810024705	0.6002405968	127
1151.4935341317	0.5983745671	127
1151.5060577779	0.5961100633	127
1151.5185734071	0.5940563630	127
1151.5310810174	0.5918131147	127
1151.5435806071	0.5898219630	127
1151.5560721743	0.5878500971	127
1151.5685557172	0.5858722889	127
1151.5810312339	0.5839396710	127
1151.5934987226	0.5817294835	127
1151.6059581815	0.5794654356	127
1151.6184096088	0.5774701121	127
1151.6308529723	0.5754528169	127
1151.6432882890	0.5733798100	127
1151.6557155688	0.5718078282	127
1151.6681348097	0.5696715020	127
1151.6805460100	0.5674775576	127
1151.6929491679	0.5654203621	127
1151.7053442817	0.5630895512	127
1151.7177313497	0.5606472947	127
1151.7301103700	0.5586399975	127
1151.7424813409	0.5566566941	127
1151.7548442607	0.5546505129	127
1151.7671991175	0.5525161182	127
1151.7795458878	0.5502377893	127
1151.7918846018	0.5476130088	127
1151.8042152577	0.5457549752	127
1151.8165378539	0.5438665479	127
1151.8288523887	0.5416534124	127
1151.8411588603	0.5399521387	127
1151.8534572670	0.5381365537	127
1151.8657476072	0.5358696268	127
1151.8780298792	0.5335273710	127
1151.8903040814	0.5309739967	127
1151.9025702120	0.5287892183	127
1151.9148282375	0.5264772000	127
1151.9270781779	0.5245483169	127
1151.9393200419	0.5227799102	127
1151.9515538276	0.5205627205	127
1151.9637795337	0.5185135931	127
1151.9759971583	0.5161576867	127
1151.9882066999	0.5141638585	127
1152.0004081568	0.5125451603	127
1152.0126015275	0.5105748058	127
1152.0247868104	0.5089294780	127
1152.0369640039	0.5072056946	127
1152.0491330947	0.5050839145	127
1152.0612940623	0.5028283000	127
1152.0734469357	0.5003808028	127
1152.0855917134	0.4984405674	127
1152.0977283938	0.4968391916	127
1152.1098569753	0.4950010092	127
1152.1219774564	0.4933840440	127
1152.1340898356	0.4914146218	127
1152.1461941113	0.4891072590	127
1152.1582902819	0.4868086657	127
1152.1703783461	0.4847453578	127
1152.1824583022	0.4828755120	127
1152.1945301152	0.4811726968	127
1152.2065938084	0.4794714198	127
1152.2186493890	0.4773667898	127
1152.2306968556	0.4751283103	127
1152.2427362067	0.4727233970	127
1152.2547674407	0.4706426862	127
1152.2667905564	0.4690308396	127
1152.2788055521	0.4675304706	127
1152.2908124264	0.4657770119	127
1152.3028111779	0.4637648425	127
1152.3148018052	0.4619573450	127
1152.3267842936	0.4597241629	127
1152.3387586257	0.4576494662	127
1152.3507248292	0.4554696423	127
1152.3626829028	0.4535706196	127
1152.3746328450	0.4517337937	127
1152.3865746545	0.4501985776	127
1152.3985083298	0.4482561691	127
1152.4104338696	0.4460915056	127
1152.4223512725	0.4439571157	127
1152.4342605371	0.4415980400	127
1152.4461616620	0.4395076100	127
1152.4580546460	0.4377641379	127
1152.4699394525	0.4360031593	127
1152.4818161080	0.4344078707	127
1152.4936846184	0.4326436659	127
1152.5055449825	0.4307393630	127
1152.5173971989	0.4287096733	127
1152.5292412663	0.4262796318	127
1152.5410771833	0.4246092817	127
1152.5529049488	0.4228925679	127
1152.5647245614	0.4213286312	127
1152.5765360199	0.4196126225	127
1152.5883393228	0.4176902443	127
1152.6001344544	0.4159192856	127
1152.6119214001	0.4138127721	127
1152.6237001865	0.4118283506	127
1152.6354708125	0.4099580049	127
1152.6472332766	0.4081550184	127
1152.6589875778	0.4066775785	127
1152.6707337148	0.4050023473	127
1152.6824716863	0.4028187093	127
1152.6942014912	0.4008021986	127
1152.7059231282	0.3986537019	127
1152.7176365962	0.3967122973	127
1152.7293418940	0.3949630080	127
1152.7410389835	0.3932045785	127
1152.7527278946	0.3914686417	127
1152.7644086319	0.3896395990	127
1152.7760811942	0.3875065182	127
1152.7877455804	0.3854065320	127
1152.7994017894	0.3835194555	127
1152.8110498200	0.3816875742	127
1152.8226896710	0.3800539138	127
1152.8343213414	0.3784242069	127
1152.8459448301	0.3766616286	127
1152.8575601358	0.3745822149	127
1152.8691672414	0.3725629866	127
1152.8807661354	0.3708245985	127
1152.8923568432	0.3688172424	127
1152.9039393638	0.3670021824	127
1152.9155136960	0.3652209553	127
1152.9270798389	0.3636933412	127
1152.9386377912	0.3621710704	127
1152.9501875521	0.3603762329	127
1152.9617291205	0.3580748415	127
1152.9732624952	0.3562163251	127
1152.9847876754	0.3542240043	127
1152.9963046599	0.3523638850	127
1153.0078134094	0.3507464153	127
1153.0193139569	0.3490987906	127
1153.0308063057	0.3473066768	127
1153.0422904549	0.3455074924	127
1153.0537664035	0.3436206227	127
1153.0652341504	0.3417711870	127
1153.0766936948	0.3401062102	127
1153.0881450357	0.3384422877	127
1153.0995881721	0.3372468003	127
1153.1110231031	0.3358858518	127
1153.1224498277	0.3343018179	127
