temp,logg,feh,alpha,band,resolution,vsini,sampling,correctflag,quality,cond1,cond2,cond3
4500,4.5,0.0,0.0,Y_CFHT,70k,10.0,3.8,0,1282,22.3,38.9,23.7
4500,4.5,0.0,0.0,Y_CFHT,70k,10.0,4.3,0,1285,20.7,36.2,22.0
4500,4.5,0.0,0.0,J_CFHT,70k,0.1,3.8,0,2887,10.2,31.4,11.0
4500,4.5,0.0,0.0,J_CFHT,70k,0.1,4.3,0,2921,9.4,28.9,10.1
4500,4.5,0.0,0.0,J_CFHT,70k,1.0,3.8,0,2822,10.4,32.3,11.2
4500,4.5,0.0,0.0,J_CFHT,70k,1.0,4.3,0,2854,9.6,29.7,10.4
4500,4.5,0.0,0.0,J_CFHT,70k,5.0,3.8,0,1866,15.8,51.6,17.0
4500,4.5,0.0,0.0,J_CFHT,70k,5.0,4.3,0,1875,14.7,47.9,15.8
4500,4.5,0.0,0.0,J_CFHT,70k,10.0,3.8,0,1080,27.2,98.9,29.5
4500,4.5,0.0,0.0,J_CFHT,70k,10.0,4.3,0,1082,25.4,92.1,27.5
4500,4.5,0.0,0.0,H_CFHT,70k,0.1,3.8,0,4024,6.1,10.8,6.5
4500,4.5,0.0,0.0,H_CFHT,70k,0.1,4.3,0,4069,5.6,10.0,6.0
4500,4.5,0.0,0.0,H_CFHT,70k,1.0,3.8,0,3945,6.2,11.0,6.6
4500,4.5,0.0,0.0,H_CFHT,70k,1.0,4.3,0,3988,5.7,10.2,6.1
4500,4.5,0.0,0.0,H_CFHT,70k,5.0,3.8,0,2653,9.2,16.2,9.8
4500,4.5,0.0,0.0,H_CFHT,70k,5.0,4.3,0,2666,8.6,15.1,9.1
4500,4.5,0.0,0.0,H_CFHT,70k,10.0,3.8,0,1556,16.0,27.9,17.0
4500,4.5,0.0,0.0,H_CFHT,70k,10.0,4.3,0,1559,14.9,26.0,15.8
4500,4.5,0.0,0.0,Y_CFHT,80k,0.1,3.8,0,4801,5.6,9.5,6.0
4500,4.5,0.0,0.0,Y_CFHT,80k,0.1,4.3,0,4864,5.2,8.7,5.5
4500,4.5,0.0,0.0,Y_CFHT,80k,1.0,3.8,0,4643,5.8,9.8,6.2
4500,4.5,0.0,0.0,Y_CFHT,80k,1.0,4.3,0,4701,5.3,9.0,5.7
4500,4.5,0.0,0.0,Y_CFHT,80k,5.0,3.8,0,2612,10.2,17.5,10.9
4500,4.5,0.0,0.0,Y_CFHT,80k,5.0,4.3,0,2624,9.5,16.2,10.1
4500,4.5,0.0,0.0,Y_CFHT,80k,10.0,3.8,0,1307,20.4,35.6,21.7
4500,4.5,0.0,0.0,Y_CFHT,80k,10.0,4.3,0,1310,19.0,33.2,20.2
4500,4.5,0.0,0.0,J_CFHT,80k,0.1,3.8,0,3207,8.6,26.2,9.2
4500,4.5,0.0,0.0,J_CFHT,80k,0.1,4.3,0,3242,7.9,24.2,8.5
4500,4.5,0.0,0.0,J_CFHT,80k,1.0,3.8,0,3120,8.8,27.0,9.5
4500,4.5,0.0,0.0,J_CFHT,80k,1.0,4.3,0,3153,8.2,25.0,8.8
4500,4.5,0.0,0.0,J_CFHT,80k,5.0,3.8,0,1945,14.2,46.0,15.3
4500,4.5,0.0,0.0,J_CFHT,80k,5.0,4.3,0,1952,13.2,42.8,14.2
4500,4.5,0.0,0.0,J_CFHT,80k,10.0,3.8,0,1097,25.1,90.7,27.1
4500,4.5,0.0,0.0,J_CFHT,80k,10.0,4.3,0,1099,23.4,84.6,25.3
4500,4.5,0.0,0.0,H_CFHT,80k,0.1,3.8,0,4439,5.2,9.3,5.5
4500,4.5,0.0,0.0,H_CFHT,80k,0.1,4.3,0,4484,4.8,8.7,5.2
4500,4.5,0.0,0.0,H_CFHT,80k,1.0,3.8,0,4335,5.3,9.5,5.7
4500,4.5,0.0,0.0,H_CFHT,80k,1.0,4.3,0,4377,5.0,8.8,5.3
4500,4.5,0.0,0.0,H_CFHT,80k,5.0,3.8,0,2762,8.3,14.6,8.8
4500,4.5,0.0,0.0,H_CFHT,80k,5.0,4.3,0,2772,7.8,13.7,8.3
4500,4.5,0.0,0.0,H_CFHT,80k,10.0,3.8,0,1580,14.8,25.7,15.7
4500,4.5,0.0,0.0,H_CFHT,80k,10.0,4.3,0,1583,13.8,24.0,14.6
4000,4.5,0.0,0.0,Y_CFHT,70k,0.1,3.8,0,4859,5.9,8.3,6.1
4000,4.5,0.0,0.0,Y_CFHT,70k,0.1,4.3,0,4938,5.4,7.7,5.6
4000,4.5,0.0,0.0,Y_CFHT,70k,1.0,3.8,0,4712,6.1,8.6,6.3
4000,4.5,0.0,0.0,Y_CFHT,70k,1.0,4.3,0,4785,5.6,7.9,5.8
4000,4.5,0.0,0.0,Y_CFHT,70k,5.0,3.8,0,2719,10.4,15.2,10.9
4000,4.5,0.0,0.0,Y_CFHT,70k,5.0,4.3,0,2735,9.7,14.1,10.1
4000,4.5,0.0,0.0,Y_CFHT,70k,10.0,3.8,0,1368,20.7,31.7,21.6
4000,4.5,0.0,0.0,Y_CFHT,70k,10.0,4.3,0,1372,19.2,29.6,20.1
4000,4.5,0.0,0.0,J_CFHT,70k,0.1,3.8,0,2682,11.0,32.2,11.8
