wavelength	blaze	order
979.2746884793	0.9642817403	148
979.2886665410	0.9659371349	148
979.3026385175	0.9672479336	148
979.3166044037	0.9682740095	148
979.3305641945	0.9694964580	148
979.3445178845	0.9717567191	148
979.3584654688	0.9733427260	148
979.3724069355	0.9744224189	148
979.3863422608	0.9750889778	148
979.4002714648	0.9759219903	148
979.4141945424	0.9771199677	148
979.4281114885	0.9783104828	148
979.4420222980	0.9790511679	148
979.4559269657	0.9798018143	148
979.4698254867	0.9811755209	148
979.4837178559	0.9825726049	148
979.4976040681	0.9836005219	148
979.5114841183	0.9840816922	148
979.5253580015	0.9847311539	148
979.5392256893	0.9857179823	148
979.5530871910	0.9868773773	148
979.5669425106	0.9873916364	148
979.5807916430	0.9876037901	148
979.5946345832	0.9884098865	148
979.6084713263	0.9892931760	148
979.6223018671	0.9899816261	148
979.6361262009	0.9905828962	148
979.6499443225	0.9912706750	148
979.6637562270	0.9921491495	148
979.6775619095	0.9933655586	148
979.6913613573	0.9942608293	148
979.7051545484	0.9948386437	148
979.7189415027	0.9954918082	148
979.7327222152	0.9967048211	148
979.7464966810	0.9978086320	148
979.7602648953	0.9982309196	148
979.7740268531	0.9982541064	148
979.7877825495	0.9983145434	148
979.8015319797	0.9989284261	148
979.8152751388	0.9994702219	148
979.8290120220	0.9996128936	148
979.8427426245	0.9995936787	148
979.8564669164	0.9994983587	148
979.8701849099	0.9998101372	148
979.8838966082	0.9999861531	148
979.8976020063	0.9996841715	148
979.9113010995	0.9994182216	148
979.9249938830	0.9994495912	148
979.9386803520	0.9995798555	148
979.9523605018	0.9995010415	148
979.9660343275	0.9990639456	148
979.9797018244	0.9986853061	148
979.9933629878	0.9986165875	148
980.0070178038	0.9985184857	148
980.0206662528	0.9981670843	148
980.0343083540	0.9976444244	148
980.0479441028	0.9967570183	148
980.0615734943	0.9967448577	148
980.0751965239	0.9967119323	148
980.0888131870	0.9964744109	148
980.1024234788	0.9956738550	148
980.1160273946	0.9950753241	148
980.1296249299	0.9946675320	148
980.1432160799	0.9940252805	148
980.1568008400	0.9930625171	148
980.1703791791	0.9920891645	148
980.1839511120	0.9912982537	148
980.1975166412	0.9907870856	148
980.2110757619	0.9901907360	148
980.2246284695	0.9891869148	148
980.2381747595	0.9883543119	148
980.2517146272	0.9876556925	148
980.2652480681	0.9867491359	148
980.2787750777	0.9859691241	148
980.2922956512	0.9850642583	148
980.3058097843	0.9839417270	148
980.3193174619	0.9827141069	148
980.3328186667	0.9815807507	148
980.3463134173	0.9803936868	148
980.3598017092	0.9790153912	148
980.3732835379	0.9775937629	148
980.3867588989	0.9762999874	148
980.4002277877	0.9747624515	148
980.4136901998	0.9734821055	148
980.4271461307	0.9725151270	148
980.4405955760	0.9716857736	148
980.4540385312	0.9708486835	148
980.4674749918	0.9700446988	148
980.4809049253	0.9691258519	148
980.4943283495	0.9681542392	148
980.5077452658	0.9669913379	148
980.5211556697	0.9659594496	148
980.5345595568	0.9648572180	148
980.5479569227	0.9639850672	148
980.5613477631	0.9633312354	148
980.5747320735	0.9626022597	148
980.5881098496	0.9616656615	148
980.6014810869	0.9609251318	148
980.6148457811	0.9602013708	148
980.6282039161	0.9593633832	148
980.6415554769	0.9585340394	148
980.6549004815	0.9574804249	148
980.6682389255	0.9565902635	148
980.6815708047	0.9556794183	148
980.6948961146	0.9548206705	148
980.7082148511	0.9542870613	148
980.7215270098	0.9531422161	148
980.7348325864	0.9521562085	148
980.7481315766	0.9513750058	148
980.7614239762	0.9503560319	148
980.7747097808	0.9495437068	148
980.7879889564	0.9484933479	148
980.8012615239	0.9473909720	148
980.8145274836	0.9462693509	148
980.8277868312	0.9452741134	148
980.8410395627	0.9443344479	148
980.8542856736	0.9433101732	148
980.8675251599	0.9422733281	148
980.8807580173	0.9413237760	148
980.8939842416	0.9405528996	148
980.9072038285	0.9396674622	148
980.9204167740	0.9387068056	148
980.9336230606	0.9376765380	148
980.9468226759	0.9366872350	148
980.9600156371	0.9359147597	148
980.9732019400	0.9349866440	148
980.9863815806	0.9338099781	148
980.9995545547	0.9326282047	148
981.0127208581	0.9315737287	148
981.0258804867	0.9307735265	148
981.0390334365	0.9297658221	148
981.0521797032	0.9285835386	148
981.0653192827	0.9273858840	148
981.0784521711	0.9261702041	148
981.0915783328	0.9250522578	148
981.1046977914	0.9239496329	148
981.1178105465	0.9227443842	148
981.1309165940	0.9215160964	148
981.1440159298	0.9204206252	148
981.1571085499	0.9195717170	148
981.1701944502	0.9185552780	148
981.1832736267	0.9176225510	148
981.1963460754	0.9161459417	148
981.2094117922	0.9149590695	148
981.2224707730	0.9137168795	148
981.2355229995	0.9122799930	148
981.2485684613	0.9108392360	148
981.2616071751	0.9090247659	148
981.2746391371	0.9075259905	148
981.2876643430	0.9061654382	148
981.3006827891	0.9049056964	148
981.3136944712	0.9028900631	148
981.3266993855	0.9012103426	148
981.3396975280	0.8997093208	148
981.3526888947	0.8985255022	148
981.3656734816	0.8972874452	148
981.3786512850	0.8956653934	148
981.3916222677	0.8938020742	148
981.4045864565	0.8925859824	148
981.4175438498	0.8915757664	148
981.4304944438	0.8902722662	148
981.4434382344	0.8888416061	148
981.4563752179	0.8873567587	148
981.4693053904	0.8860218337	148
981.4822287479	0.8845606314	148
981.4951452865	0.8829557763	148
981.5080550025	0.8810149190	148
981.5209578919	0.8789490585	148
981.5338539349	0.8769607154	148
981.5467431240	0.8754222866	148
981.5596254749	0.8738655129	148
981.5725009838	0.8718966451	148
981.5853696469	0.8699078130	148
981.5982314604	0.8679969975	148
981.6110864204	0.8664527614	148
981.6239345231	0.8650219698	148
981.6367757648	0.8631884660	148
981.6496101416	0.8610591477	148
981.6624376498	0.8587812201	148
981.6752582855	0.8564631497	148
981.6880720103	0.8539985846	148
981.7008788539	0.8512617264	148
981.7136788136	0.8486397055	148
981.7264718858	0.8465197292	148
981.7392580667	0.8446124019	148
981.7520373525	0.8428691107	148
981.7648097395	0.8407995090	148
981.7775752240	0.8385088234	148
981.7903338021	0.8363883486	148
981.8030854703	0.8345137620	148
981.8158302248	0.8328182515	148
981.8285680445	0.8310835705	148
981.8412989243	0.8288861302	148
981.8540228792	0.8267876151	148
981.8667399056	0.8251185272	148
981.8794499998	0.8235828993	148
981.8921531580	0.8217297647	148
981.9048493767	0.8192240129	148
981.9175386521	0.8169709498	148
981.9302209805	0.8150398361	148
981.9428963584	0.8138605448	148
981.9555647820	0.8121291025	148
981.9682262478	0.8098697662	148
981.9808807157	0.8074864035	148
981.9935282184	0.8052844078	148
982.0061687523	0.8034002480	148
982.0188023137	0.8015614141	148
982.0314288991	0.7992482443	148
982.0440485049	0.7966814884	148
982.0566611273	0.7942856625	148
982.0692667629	0.7920343101	148
982.0818654080	0.7898786020	148
982.0944570591	0.7872982815	148
982.1070417125	0.7847948167	148
982.1196193459	0.7824742440	148
982.1321899567	0.7802080797	148
982.1447535592	0.7776878777	148
982.1573101498	0.7754844824	148
982.1698597248	0.7728812594	148
982.1824022808	0.7705118133	148
982.1949378142	0.7683840056	148
982.2074663214	0.7661837214	148
982.2199877990	0.7638778828	148
982.2325022434	0.7613616457	148
982.2450096511	0.7587135860	148
982.2575100172	0.7561963199	148
982.2700033041	0.7540359814	148
982.2824895438	0.7520083089	148
982.2949687326	0.7500479472	148
982.3074408671	0.7482037270	148
982.3199059439	0.7463839142	148
982.3323639593	0.7444574018	148
982.3448149101	0.7422134914	148
982.3572587925	0.7396107644	148
982.3696956033	0.7365992515	148
982.3821253389	0.7335114635	148
982.3945479959	0.7308654631	148
982.4069635504	0.7281852042	148
982.4193720028	0.7251401817	148
982.4317733661	0.7222374214	148
982.4441676370	0.7193538049	148
982.4565548120	0.7167746242	148
982.4689348876	0.7142324084	148
982.4813078605	0.7116758023	148
982.4936737272	0.7095578018	148
982.5060324843	0.7069838289	148
982.5183841283	0.7047020882	148
982.5307286560	0.7022009589	148
982.5430660612	0.6998092804	148
982.5553963086	0.6973570107	148
982.5677194293	0.6946734856	148
982.5800354200	0.6918497959	148
982.5923442773	0.6892605646	148
982.6046459977	0.6868333500	148
982.6169405779	0.6842987630	148
982.6292280146	0.6816430271	148
982.6415083043	0.6790303024	148
982.6537814437	0.6765711904	148
982.6660474295	0.6742167815	148
982.6783062582	0.6717834462	148
982.6905579047	0.6693248258	148
982.7028023719	0.6669067486	148
982.7150396721	0.6645377160	148
982.7272698019	0.6620620639	148
982.7394927578	0.6597705949	148
982.7517085367	0.6588350921	148
982.7639171352	0.6565422990	148
982.7761185499	0.6540696284	148
982.7883127775	0.6514870916	148
982.8004998148	0.6489490772	148
982.8126796584	0.6462650208	148
982.8248523011	0.6436880467	148
982.8370177098	0.6410999914	148
982.8491759150	0.6383463524	148
982.8613269131	0.6357915595	148
982.8734707011	0.6332735145	148
982.8856072756	0.6307043499	148
982.8977366333	0.6281490986	148
982.9098587710	0.6256583503	148
982.9219736853	0.6232752600	148
982.9340813730	0.6208805383	148
982.9461818309	0.6184704737	148
982.9582750556	0.6160384340	148
982.9703610205	0.6137607597	148
982.9824397314	0.6117714490	148
982.9945111993	0.6095090158	148
983.0065754211	0.6071714276	148
983.0186323934	0.6050916490	148
983.0306821130	0.6026806842	148
983.0427245767	0.6001340188	148
983.0547597813	0.5974883849	148
983.0667877235	0.5949105919	148
983.0788084001	0.5923327111	148
983.0908218078	0.5897163756	148
983.1028279382	0.5871016154	148
983.1148267606	0.5842711571	148
983.1268183044	0.5821555710	148
983.1388025666	0.5794467334	148
983.1507795437	0.5766370339	148
983.1627492327	0.5739426618	148
983.1747116303	0.5714384627	148
983.1866667334	0.5687322874	148
983.1986145386	0.5659823341	148
983.2105550429	0.5632534899	148
983.2224882431	0.5604412534	148
983.2344141359	0.5576715045	148
983.2463326932	0.5553894426	148
983.2582439235	0.5520886548	148
983.2701478370	0.5492164928	148
983.2820444303	0.5463583636	148
983.2939337004	0.5436425950	148
983.3058156440	0.5408720666	148
983.3176902580	0.5378574666	148
983.3295575391	0.5351470709	148
983.3414174844	0.5322951927	148
983.3532700905	0.5294579527	148
983.3651153543	0.5270534421	148
983.3769532661	0.5240899654	148
983.3887837975	0.5211090599	148
983.4006069772	0.5182628970	148
983.4124228020	0.5149809009	148
983.4242312686	0.5121340021	148
983.4360323741	0.5090935504	148
983.4478261152	0.5056263998	148
983.4596124888	0.5026108993	148
983.4713914918	0.4993240409	148
983.4831631210	0.4953598767	148
983.4949273733	0.4937645197	148
983.5066842455	0.4912599317	148
983.5184337080	0.4878754149	148
983.5301757722	0.4853573139	148
983.5419104470	0.4805886772	148
983.5536377292	0.4766777837	148
983.5653576157	0.4850964797	148
983.5770701034	0.2437492491	148
983.5887751891	0.0000000000	148
983.6004728698	0.0000000000	148
983.6121631424	0.0000000000	148
983.6238460036	0.0000000000	148
983.6355214505	0.0000000000	148
983.6471894718	0.0000000000	148
983.6588500419	0.0000000000	148
983.6705031882	0.0000000000	148
983.6821489076	0.0000000000	148
983.6937871971	0.0000000000	148
983.7054180536	0.0000000000	148
983.7170414739	0.0000000000	148
983.7286574550	0.0000000000	148
983.7402659937	0.0000000000	148
983.7518670870	0.0000000000	148
983.7634607318	0.0000000000	148
983.7750469250	0.0000000000	148
983.7866256352	0.0000000000	148
983.7981968770	0.0000000000	148
983.8097606578	0.0000000000	148
983.8213169745	0.0000000000	148
983.8328658242	0.0000000000	148
983.8444072038	0.0000000000	148
983.8559411100	0.0000000000	148
983.8674675399	0.0000000000	148
983.8789864904	0.0000000000	148
983.8904979584	0.0000000000	148
983.9020019408	0.0000000000	148
983.9134984251	0.0000000000	148
983.9249873880	0.0000000000	148
983.9364688560	0.0000000000	148
983.9479428261	0.0000000000	148
983.9594092952	0.0000000000	148
983.9708682602	0.0000000000	148
983.9823197181	0.0000000000	148
983.9937636657	0.0000000000	148
984.0052001000	0.0000000000	148
984.0166290180	0.0000000000	148
984.0280504165	0.0000000000	148
984.0394642925	0.0000000000	148
984.0508706131	0.0000000000	148
984.0622693955	0.0000000000	148
984.0736606462	0.0000000000	148
984.0850443620	0.0000000000	148
984.0964205400	0.0000000000	148
984.1077891769	0.0000000000	148
984.1191502699	0.0000000000	148
984.1305038157	0.0000000000	148
984.1418498113	0.0000000000	148
984.1531882537	0.0000000000	148
984.1645191398	0.0000000000	148
984.1758424556	0.0000000000	148
984.1871581803	0.0000000000	148
984.1984663395	0.0000000000	148
984.2097669301	0.0000000000	148
984.2210599490	0.0000000000	148
984.2323453931	0.0000000000	148
984.2436232594	0.0000000000	148
984.2548935447	0.0000000000	148
984.2661562461	0.0000000000	148
984.2774113605	0.0000000000	148
984.2886588847	0.0000000000	148
984.2998988158	0.0000000000	148
984.3111311191	0.0000000000	148
984.3223558149	0.0000000000	148
984.3335729083	0.0000000000	148
984.3447823961	0.0000000000	148
984.3559842753	0.0000000000	148
984.3671785429	0.0000000000	148
984.3783651958	0.0000000000	148
984.3895442309	0.0000000000	148
984.4007156450	0.0000000000	148
984.4118794352	0.0000000000	148
