wavelength	blaze	order
1031.8034332399	0.8680883950	141
1031.8175804861	0.8707452467	141
1031.8317216807	0.8727059268	141
1031.8458568187	0.8742870919	141
1031.8599858954	0.8758373198	141
1031.8741089058	0.8777520603	141
1031.8882258266	0.8798073419	141
1031.9023366582	0.8821178410	141
1031.9164414091	0.8835271849	141
1031.9305400744	0.8846480309	141
1031.9446326492	0.8860805470	141
1031.9587191287	0.8881318440	141
1031.9727995083	0.8902750345	141
1031.9868737830	0.8917305113	141
1032.0009419481	0.8926315141	141
1032.0150039988	0.8938539576	141
1032.0290599304	0.8952388796	141
1032.0431097348	0.8969975184	141
1032.0571533819	0.8985179036	141
1032.0711908955	0.8994212407	141
1032.0852222710	0.9004889968	141
1032.0992475035	0.9020408430	141
1032.1132665885	0.9038354688	141
1032.1272795212	0.9051654178	141
1032.1412862969	0.9060623069	141
1032.1552869109	0.9071024486	141
1032.1692813586	0.9085772129	141
1032.1832696351	0.9106818498	141
1032.1972517360	0.9123710193	141
1032.2112276365	0.9132453993	141
1032.2251973397	0.9141964034	141
1032.2391608532	0.9158259011	141
1032.2531181723	0.9175759371	141
1032.2670692925	0.9190641384	141
1032.2810142091	0.9202956180	141
1032.2949529175	0.9209506646	141
1032.3088854132	0.9221154935	141
1032.3228116914	0.9239337856	141
1032.3367317476	0.9254523564	141
1032.3506455773	0.9263549549	141
1032.3645531714	0.9271432625	141
1032.3784545017	0.9278034477	141
1032.3923495918	0.9293170689	141
1032.4062384370	0.9310264604	141
1032.4201210328	0.9320647002	141
1032.4339973747	0.9326592061	141
1032.4478674582	0.9334724304	141
1032.4617312787	0.9347223076	141
1032.4755888318	0.9364492013	141
1032.4894401129	0.9377393871	141
1032.5032851176	0.9383596907	141
1032.5171238413	0.9395450866	141
1032.5309562581	0.9408702804	141
1032.5447823737	0.9425867382	141
1032.5586021949	0.9441804932	141
1032.5724157172	0.9451660988	141
1032.5862229362	0.9459983658	141
1032.6000238475	0.9469404561	141
1032.6138184466	0.9486128625	141
1032.6276067292	0.9501291513	141
1032.6413886907	0.9513315705	141
1032.6551643267	0.9520476355	141
1032.6689336330	0.9530000703	141
1032.6826965993	0.9545790754	141
1032.6964531996	0.9563330152	141
1032.7102034569	0.9577392404	141
1032.7239473667	0.9587613031	141
1032.7376849248	0.9598009196	141
1032.7514161267	0.9610744752	141
1032.7651409682	0.9625443217	141
1032.7788594448	0.9641205856	141
1032.7925715522	0.9651997637	141
1032.8062772861	0.9660792215	141
1032.8199766423	0.9671319967	141
1032.8336696162	0.9684171741	141
1032.8473561808	0.9698696656	141
1032.8610363442	0.9706513787	141
1032.8747101125	0.9711025207	141
1032.8883774815	0.9719121785	141
1032.9020384468	0.9728967159	141
1032.9156930042	0.9742241459	141
1032.9293411494	0.9753349456	141
1032.9429828782	0.9759426185	141
1032.9566181863	0.9764538842	141
1032.9702470694	0.9774653119	141
1032.9838695234	0.9787759342	141
1032.9974855370	0.9798566683	141
1033.0110950864	0.9806983512	141
1033.0246981938	0.9814842793	141
1033.0382948552	0.9824135631	141
1033.0518850663	0.9837084939	141
1033.0654688230	0.9847657829	141
1033.0790461209	0.9855942774	141
1033.0926169561	0.9864096658	141
1033.1061813242	0.9870165524	141
1033.1197392211	0.9867427242	141
1033.1332906427	0.9880187644	141
1033.1468355848	0.9888480780	141
1033.1603740187	0.9893069117	141
1033.1739059555	0.9900140449	141
1033.1874314004	0.9905059561	141
1033.2009503492	0.9912438457	141
1033.2144627978	0.9916318936	141
1033.2279687421	0.9919336730	141
1033.2414681780	0.9921326782	141
1033.2549611014	0.9923577382	141
1033.2684475082	0.9928012054	141
1033.2819273944	0.9930817216	141
1033.2954007558	0.9933996535	141
1033.3088675802	0.9936453385	141
1033.3223278458	0.9939951365	141
1033.3357815745	0.9946580339	141
1033.3492287621	0.9951421182	141
1033.3626694047	0.9953930969	141
1033.3761034982	0.9959570399	141
1033.3895310386	0.9962344148	141
1033.4029520219	0.9965057958	141
1033.4163664440	0.9968441646	141
1033.4297743009	0.9974159128	141
1033.4431755887	0.9976052513	141
1033.4565703033	0.9976746239	141
1033.4699584147	0.9979093506	141
1033.4833399367	0.9981509855	141
1033.4967148735	0.9985561491	141
1033.5100832212	0.9987516954	141
1033.5234449759	0.9988687898	141
1033.5368001335	0.9991666596	141
1033.5501486902	0.9995527957	141
1033.5634906420	0.9999239155	141
1033.5768259849	0.9999837673	141
1033.5901547150	0.9998015140	141
1033.6034768285	0.9997755004	141
1033.6167923118	0.9999689292	141
1033.6301011456	0.9999665022	141
1033.6434033509	0.9998207984	141
1033.6566989239	0.9995880073	141
1033.6699878606	0.9993284787	141
1033.6832701572	0.9992920740	141
1033.6965458099	0.9990042391	141
1033.7098148146	0.9987568555	141
1033.7230771677	0.9986903646	141
1033.7363328652	0.9985989830	141
1033.7495819032	0.9986970895	141
1033.7628242780	0.9987519335	141
1033.7760599581	0.9998553420	141
1033.7892889601	0.9991769656	141
1033.8025112872	0.9989237270	141
1033.8157269357	0.9988700969	141
1033.8289359019	0.9985456826	141
1033.8421381818	0.9981026542	141
1033.8553337717	0.9976002311	141
1033.8685226678	0.9972360467	141
1033.8817048663	0.9969981538	141
1033.8948803635	0.9972202551	141
1033.9080491555	0.9969670055	141
1033.9212112277	0.9967524731	141
1033.9343665632	0.9959244898	141
1033.9475151822	0.9953657510	141
1033.9606570810	0.9947400737	141
1033.9737922558	0.9938257655	141
1033.9869207031	0.9921951911	141
1034.0000424189	0.9898005069	141
1034.0131573996	0.9866770674	141
1034.0262656416	0.9829414462	141
1034.0393671410	0.9788565523	141
1034.0524618941	0.9740526331	141
1034.0655498974	0.9685683474	141
1034.0786311179	0.9621449150	141
1034.0917055750	0.9560796409	141
1034.1047732712	0.9502660235	141
1034.1178342026	0.9444798231	141
1034.1308883657	0.9389192838	141
1034.1439357569	0.9335555753	141
1034.1569763724	0.9282992756	141
1034.1700102087	0.9243238457	141
1034.1830372621	0.9214581360	141
1034.1960575289	0.9194193788	141
1034.2090710056	0.9178066060	141
1034.2220776763	0.9160321634	141
1034.2350775263	0.9145203877	141
1034.2480705753	0.9139304460	141
1034.2610568197	0.9133170936	141
1034.2740362559	0.9125870386	141
1034.2870088803	0.9116036516	141
1034.2999746893	0.9104936773	141
1034.3129336794	0.9096646228	141
1034.3258858469	0.9092583318	141
1034.3388311884	0.9091203732	141
1034.3517697002	0.9085858394	141
1034.3647013789	0.9062606413	141
1034.3776261900	0.9050462398	141
1034.3905441560	0.9045435673	141
1034.4034552781	0.9043618731	141
1034.4163595529	0.9038348431	141
1034.4292569769	0.9030826307	141
1034.4421475465	0.9017133022	141
1034.4550312582	0.9003820573	141
1034.4679081085	0.8997260617	141
1034.4807780940	0.8994323550	141
1034.4936412112	0.8987559927	141
1034.5064974565	0.8977231319	141
1034.5193468129	0.8963168566	141
1034.5321892683	0.8949559403	141
1034.5450248414	0.8937281606	141
1034.5578535288	0.8932335946	141
1034.5706753270	0.8928826149	141
1034.5834902327	0.8919273454	141
1034.5962982423	0.8909472624	141
1034.6090993525	0.8902886469	141
1034.6218935598	0.8908961303	141
1034.6346808608	0.8920154552	141
1034.6474612521	0.8934942031	141
1034.6602347303	0.8951962440	141
1034.6730012596	0.8979171960	141
1034.6857608653	0.9014487864	141
1034.6985135476	0.9057806709	141
1034.7112593033	0.9105013484	141
1034.7239981289	0.9147148823	141
1034.7367300210	0.9185520604	141
1034.7494549764	0.9226964744	141
1034.7621729917	0.9272263440	141
1034.7748840634	0.9315323067	141
1034.7875881884	0.9349094932	141
1034.8002853631	0.9368731977	141
1034.8129755694	0.9378011613	141
1034.8256587975	0.9374163772	141
1034.8383350655	0.9376541287	141
1034.8510043701	0.9378760457	141
1034.8636667078	0.9373385985	141
1034.8763220755	0.9360480708	141
1034.8889704698	0.9347498428	141
1034.9016118875	0.9338856837	141
1034.9142463253	0.9335024090	141
1034.9268737799	0.9329083326	141
1034.9394942480	0.9319013205	141
1034.9521077264	0.9303659922	141
1034.9647141778	0.9289143311	141
1034.9773136305	0.9277692573	141
1034.9899060837	0.9284118797	141
1035.0024915342	0.9275046286	141
1035.0150699788	0.9260581513	141
1035.0276414141	0.9242511433	141
1035.0402058371	0.9228407628	141
1035.0527632445	0.9218618254	141
1035.0653136331	0.9211778575	141
1035.0778569997	0.9202977741	141
1035.0903933411	0.9188721450	141
1035.1029226377	0.9169765954	141
1035.1154448825	0.9152978358	141
1035.1279600926	0.9139796306	141
1035.1404682647	0.9129466776	141
1035.1529693958	0.9118397155	141
1035.1654634827	0.9109228035	141
1035.1779505222	0.9090177184	141
1035.1904305112	0.9075585845	141
1035.2029034465	0.9064351829	141
1035.2153693251	0.9055311954	141
1035.2278281439	0.9047480354	141
1035.2402798996	0.9030708936	141
1035.2527245536	0.9010305278	141
1035.2651621371	0.8994617516	141
1035.2775926483	0.8982725174	141
1035.2900160840	0.8954441342	141
1035.3024324413	0.8935489445	141
1035.3148417169	0.8916977691	141
1035.3272439080	0.8898152913	141
1035.3396390113	0.8881978060	141
1035.3520270238	0.8869836466	141
1035.3644079426	0.8858486350	141
1035.3767817644	0.8840298986	141
1035.3891484685	0.8818497174	141
1035.4015080505	0.8799607351	141
1035.4138605265	0.8784963021	141
1035.4262058935	0.8771604715	141
1035.4385441485	0.8770221517	141
1035.4508752885	0.8755327699	141
1035.4631993104	0.8736069335	141
1035.4755162114	0.8718034088	141
1035.4878259883	0.8702868218	141
1035.5001286383	0.8690176651	141
1035.5124241583	0.8674769926	141
1035.5247125454	0.8657481074	141
1035.5369937594	0.8635983005	141
1035.5492678346	0.8613876572	141
1035.5615347679	0.8596775870	141
1035.5737945565	0.8583797335	141
1035.5860471974	0.8569451315	141
1035.5982926878	0.8552102361	141
1035.6105310246	0.8532126254	141
1035.6227622049	0.8512528333	141
1035.6349862259	0.8496907225	141
1035.6472030847	0.8482959088	141
1035.6594127783	0.8468186143	141
1035.6716152845	0.8451925323	141
1035.6838106018	0.8433371000	141
1035.6959987452	0.8410835218	141
1035.7081797119	0.8393913443	141
1035.7203534991	0.8379818561	141
1035.7325201039	0.8365519464	141
1035.7446795234	0.8350411138	141
1035.7568317548	0.8331306824	141
1035.7689767953	0.8315918175	141
1035.7811146420	0.8299997019	141
1035.7932452922	0.8286626108	141
1035.8053687417	0.8261662136	141
1035.8174849526	0.8245700437	141
1035.8295939585	0.8227868710	141
1035.8416957566	0.8208045959	141
1035.8537903441	0.8192132438	141
1035.8658777182	0.8176056567	141
1035.8779578760	0.8159287230	141
1035.8900308150	0.8154483223	141
1035.9020965322	0.8142454447	141
1035.9141550249	0.8123693745	141
1035.9262062905	0.8104879389	141
1035.9382503260	0.8088023713	141
1035.9502871081	0.8073863401	141
1035.9623166378	0.8057425666	141
1035.9743389293	0.8038508362	141
1035.9863539799	0.8019777737	141
1035.9983617870	0.8000611400	141
1036.0103623477	0.7983352701	141
1036.0223556595	0.7965676856	141
1036.0343417195	0.7947431808	141
1036.0463205253	0.7926905413	141
1036.0582920739	0.7904929963	141
1036.0702563629	0.7886465417	141
1036.0822133869	0.7868672139	141
1036.0941631106	0.7849536964	141
1036.1061055666	0.7832171203	141
1036.1180407523	0.7813262342	141
1036.1299686650	0.7795476874	141
1036.1418893021	0.7768599429	141
1036.1538026610	0.7751188441	141
1036.1657087391	0.7731032932	141
1036.1776075338	0.7712414700	141
1036.1894990424	0.7694515303	141
1036.2013832625	0.7675174856	141
1036.2132601913	0.7658823772	141
1036.2251298041	0.7638700366	141
1036.2369921047	0.7618608945	141
1036.2488471064	0.7601142134	141
1036.2606948066	0.7581942332	141
1036.2725352028	0.7562459539	141
1036.2843682924	0.7547785334	141
1036.2961940729	0.7531818160	141
1036.3080125417	0.7512618221	141
1036.3198236964	0.7494627398	141
1036.3316275344	0.7477314340	141
1036.3434240532	0.7462164493	141
1036.3552132464	0.7443014324	141
1036.3669950812	0.7422741442	141
1036.3787695892	0.7399634305	141
1036.3905367681	0.7381839768	141
1036.4022966154	0.7370004702	141
1036.4140491285	0.7349899676	141
1036.4257943051	0.7331523466	141
1036.4375321427	0.7313150203	141
1036.4492626389	0.7293565033	141
1036.4609857912	0.7273366145	141
1036.4727015972	0.7252982221	141
1036.4844100544	0.7234593589	141
1036.4961111367	0.7219950895	141
1036.5078048509	0.7205067075	141
1036.5194912092	0.7186607554	141
1036.5311702091	0.7167392593	141
1036.5428418482	0.7147251745	141
1036.5545061242	0.7131474557	141
1036.5661630348	0.7119103482	141
1036.5778125775	0.7106083419	141
1036.5894547500	0.7086723535	141
1036.6010895499	0.7067184352	141
1036.6127169750	0.7047685301	141
1036.6243370175	0.7031483060	141
1036.6359496473	0.7017734502	141
1036.6475548953	0.7003374073	141
1036.6591527590	0.6985187525	141
1036.6707432363	0.6964454447	141
1036.6823263248	0.6943103207	141
1036.6939020222	0.6923720582	141
1036.7054703263	0.6906715648	141
1036.7170312348	0.6901698807	141
1036.7285847453	0.6886052692	141
1036.7401308558	0.6868234373	141
1036.7516695638	0.6845979105	141
1036.7632008420	0.6823206952	141
1036.7747246999	0.6807866295	141
1036.7862411487	0.6792725065	141
1036.7977501862	0.6777044538	141
1036.8092518102	0.6759277775	141
1036.8207460185	0.6738409284	141
1036.8322328088	0.6717259576	141
1036.8437121790	0.6700322429	141
1036.8551841269	0.6686424513	141
1036.8666486504	0.6671435944	141
1036.8781057472	0.6655148085	141
1036.8895554086	0.6632675777	141
1036.9009976070	0.6610930086	141
1036.9124323723	0.6590651113	141
1036.9238597023	0.6569861447	141
1036.9352795950	0.6555895628	141
1036.9466920483	0.6542616433	141
1036.9580970600	0.6523622890	141
1036.9694946280	0.6502071580	141
1036.9808847503	0.6479298188	141
1036.9922674248	0.6463908211	141
1037.0036426493	0.6448944966	141
1037.0150104218	0.6432495278	141
1037.0263707135	0.6413870456	141
1037.0377235371	0.6394466296	141
1037.0490689024	0.6375953775	141
1037.0604068076	0.6355562266	141
1037.0717372505	0.6338120228	141
1037.0830602293	0.6322393852	141
1037.0943757417	0.6305225475	141
1037.1056837860	0.6285171870	141
1037.1169843600	0.6262602162	141
1037.1282774617	0.6240316177	141
1037.1395630893	0.6222085119	141
1037.1508412326	0.6209816331	141
1037.1621118668	0.6194171972	141
1037.1733750209	0.6176862531	141
1037.1846306930	0.6156544830	141
1037.1958788811	0.6135797896	141
1037.2071195833	0.6115605443	141
1037.2183527976	0.6101076925	141
1037.2295785222	0.6087940242	141
1037.2407967552	0.6072397762	141
1037.2520074946	0.6052739024	141
1037.2632107386	0.6030981474	141
1037.2744064853	0.6009970239	141
1037.2855947044	0.5990035652	141
1037.2967754118	0.5973601884	141
1037.3079486162	0.5959030662	141
1037.3191143159	0.5943548502	141
1037.3302725091	0.5922132338	141
1037.3414231938	0.5897562652	141
1037.3525663683	0.5874963720	141
1037.3637020308	0.5857176283	141
1037.3748301795	0.5840799255	141
1037.3859508125	0.5824328656	141
1037.3970639282	0.5802906123	141
1037.4081695152	0.5778047142	141
1037.4192675515	0.5756286077	141
1037.4303580651	0.5737761653	141
1037.4414410543	0.5723305101	141
1037.4525165173	0.5709131296	141
1037.4635844523	0.5692305610	141
1037.4746448577	0.5675340941	141
1037.4856977318	0.5655880619	141
1037.4967430728	0.5635006315	141
1037.5077808791	0.5616392479	141
1037.5188111489	0.5600890775	141
1037.5298338806	0.5586075450	141
1037.5408490428	0.5568679138	141
1037.5518566540	0.5548076227	141
1037.5628567221	0.5526089862	141
1037.5738492455	0.5506848766	141
1037.5848342225	0.5487760810	141
1037.5958116515	0.5469511142	141
1037.6067815310	0.5451873088	141
1037.6177438593	0.5431088531	141
1037.6286986348	0.5409317742	141
1037.6396458559	0.5386896028	141
1037.6505855211	0.5366839342	141
1037.6615176179	0.5349782252	141
1037.6724421270	0.5333371891	141
1037.6833590756	0.5311094630	141
1037.6942684620	0.5288367354	141
1037.7051702847	0.5266120645	141
1037.7160645422	0.5243338024	141
1037.7269512330	0.5223500496	141
1037.7378303556	0.5205977448	141
1037.7487019085	0.5187686827	141
1037.7595658902	0.5168840434	141
1037.7704222993	0.5147693359	141
1037.7812711342	0.5127532729	141
1037.7921123623	0.5108756675	141
1037.8029460051	0.5090686244	141
1037.8137720695	0.5074579555	141
1037.8245905541	0.5057910600	141
1037.8354014573	0.5038907634	141
1037.8462047779	0.5018635494	141
1037.8570005144	0.4996707883	141
1037.8677886654	0.4977418162	141
1037.8785692296	0.4959938779	141
1037.8893422056	0.4943059881	141
1037.9001075920	0.4923968472	141
1037.9108653753	0.4903610856	141
1037.9216155390	0.4881597397	141
1037.9323581091	0.4862605164	141
1037.9430930844	0.4843760890	141
1037.9538204635	0.4824487731	141
1037.9645402451	0.4799735329	141
1037.9752524279	0.4780942035	141
1037.9859570107	0.4759591017	141
1037.9966539922	0.4737440441	141
1038.0073433712	0.4715357125	141
1038.0180251464	0.4694895357	141
1038.0286993165	0.4675716217	141
1038.0393658476	0.4657088207	141
1038.0500247643	0.4637885155	141
1038.0606760724	0.4614195415	141
1038.0713197706	0.4593556722	141
1038.0819558577	0.4573914448	141
1038.0925843327	0.4556009104	141
1038.1032051942	0.4538504216	141
1038.1138184412	0.4519732932	141
1038.1244240726	0.4502611934	141
1038.1350220871	0.4484571750	141
1038.1456124838	0.4466378904	141
1038.1561952477	0.4447311755	141
1038.1667703654	0.4428099453	141
1038.1773378619	0.4409681644	141
1038.1878977361	0.4390594102	141
1038.1984499870	0.4370820780	141
1038.2089946134	0.4354102527	141
1038.2195316143	0.4332801433	141
1038.2300609888	0.4312520336	141
1038.2405827358	0.4295294727	141
1038.2510968542	0.4277265986	141
1038.2616033431	0.4257670421	141
1038.2721022014	0.4238194400	141
1038.2825933940	0.4218498342	141
1038.2930769485	0.4198614939	141
1038.3035528697	0.4179142360	141
1038.3140211564	0.4158700842	141
1038.3244818079	0.4139208614	141
1038.3349348231	0.4118477705	141
1038.3453802011	0.4098176132	141
1038.3558179411	0.4077677539	141
1038.3662480421	0.4059162567	141
1038.3766705033	0.4042074571	141
1038.3870853238	0.4024588780	141
1038.3974924876	0.4005900995	141
1038.4078919843	0.3988320488	141
1038.4182838377	0.3969952786	141
1038.4286680470	0.3951011260	141
1038.4390446115	0.3933235429	141
1038.4494135303	0.3914981020	141
1038.4597748026	0.3897865944	141
1038.4701284277	0.3879606543	141
1038.4804744048	0.3866347993	141
1038.4908127331	0.3847315002	141
1038.5011434118	0.3829005479	141
1038.5114664404	0.3811976856	141
1038.5217817822	0.3796323112	141
1038.5320894682	0.3780455378	141
1038.5423895018	0.3761748510	141
1038.5526818823	0.3744094915	141
1038.5629666091	0.3725700582	141
1038.5732436815	0.3709884560	141
1038.5835130989	0.3694111459	141
1038.5937748606	0.3678210542	141
1038.6040289660	0.3663143993	141
1038.6142754144	0.3646182507	141
1038.6245142054	0.3630224817	141
1038.6347453217	0.3615118663	141
1038.6449687558	0.3599022885	141
1038.6551845307	0.3583192705	141
1038.6653926458	0.3570105740	141
1038.6755931006	0.3556602974	141
1038.6857858944	0.3543127116	141
1038.6959710269	0.3527632613	141
1038.7061484974	0.3513262609	141
1038.7163183055	0.3500216299	141
1038.7264804508	0.3488684890	141
1038.7366349327	0.3481986853	141
1038.7467817507	0.3467444616	141
1038.7569208674	0.3456386964	141
1038.7670523165	0.3444328859	141
1038.7771761006	0.3433533074	141
1038.7872922191	0.3422080300	141
1038.7974006718	0.3412549359	141
1038.8075014581	0.3404190614	141
1038.8175945778	0.3393076889	141
1038.8276800305	0.3383778979	141
1038.8377578159	0.3374655710	141
1038.8478279336	0.3363555879	141
1038.8578903832	0.3352627803	141
1038.8679451466	0.3342715317	141
1038.8779922194	0.3333665868	141
1038.8880316233	0.3325006086	141
1038.8980633580	0.3315868582	141
1038.9080874234	0.3305910686	141
1038.9181038191	0.3295245711	141
1038.9281125449	0.3283941358	141
1038.9381136007	0.3272787131	141
1038.9481069862	0.3264051818	141
1038.9580927012	0.3253182560	141
1038.9680707456	0.3245295896	141
1038.9780411191	0.3235733499	141
1038.9880037831	0.3226629361	141
1038.9979587746	0.3219332059	141
1039.0079060949	0.3214670877	141
1039.0178457439	0.3208117720	141
1039.0277777215	0.3201031508	141
1039.0377020276	0.3196177051	141
1039.0476186621	0.3188319309	141
1039.0575276250	0.3180772702	141
1039.0674289162	0.3173919619	141
1039.0773225358	0.3169649776	141
1039.0872084836	0.3158568740	141
1039.0970867405	0.3144568430	141
1039.1069573049	0.3138840889	141
1039.1168201977	0.3124416430	141
1039.1266754189	0.3102920274	141
1039.1365229685	0.3089992258	141
1039.1463628466	0.3076353497	141
1039.1561950533	0.3066973801	141
1039.1660195887	0.3038279615	141
1039.1758364528	0.3010233455	141
1039.1856456459	0.2988954618	141
1039.1954471680	0.2989881620	141
1039.2052410194	0.3002975285	141
1033.2908054934	0.0693544373	140
1033.3069409398	0.0671097069	140
1033.3230730012	0.0691199389	140
1033.3392016676	0.0700794424	140
1033.3553269292	0.0711262419	140
1033.3714487763	0.0716653166	140
1033.3875671989	0.0726464699	140
1033.4036821873	0.0734172390	140
1033.4197937318	0.0743622714	140
1033.4359018225	0.0751723859	140
1033.4520064498	0.0759206750	140
1033.4681076039	0.0766910731	140
1033.4842052656	0.0775121113	140
1033.5002994260	0.0784294272	140
1033.5163900840	0.0793298802	140
1033.5324772301	0.0802732134	140
1033.5485608546	0.0811185319	140
1033.5646409479	0.0821008264	140
1033.5807175004	0.0830235320	140
1033.5967905026	0.0839675186	140
1033.6128599448	0.0849844629	140
1033.6289258176	0.0859460545	140
1033.6449881115	0.0869408969	140
1033.6610468163	0.0878595347	140
1033.6771019049	0.0889498420	140
1033.6931533861	0.0899068473	140
1033.7092012504	0.0909278583	140
1033.7252454883	0.0918740296	140
1033.7412860904	0.0928847700	140
1033.7573230474	0.0938877053	140
1033.7733563498	0.0948732918	140
1033.7893859884	0.0958613742	140
1033.8054119537	0.0968900185	140
1033.8214342366	0.0979603240	140
1033.8374528276	0.0990472108	140
1033.8534677067	0.1001275284	140
1033.8694788668	0.1012006390	140
1033.8854863071	0.1023536233	140
1033.9014900185	0.1034831767	140
1033.9174899917	0.1046083220	140
1033.9334862175	0.1057034488	140
1033.9494786868	0.1068289168	140
1033.9654673904	0.1080084069	140
1033.9814523191	0.1092011475	140
1033.9974334639	0.1103541860	140
1034.0134108156	0.1115390956	140
1034.0293843637	0.1127888814	140
1034.0453540821	0.1140346044	140
1034.0613199800	0.1152524943	140
1034.0772820485	0.1164552301	140
1034.0932402785	0.1176805869	140
1034.1091946611	0.1190099003	140
1034.1251451872	0.1202932499	140
1034.1410918479	0.1215676348	140
1034.1570346342	0.1228217851	140
1034.1729735372	0.1242177264	140
1034.1889085480	0.1255879601	140
1034.2048396576	0.1269009487	140
1034.2207668452	0.1282030533	140
1034.2366901054	0.1295123087	140
1034.2526094377	0.1309214390	140
1034.2685248334	0.1323682124	140
1034.2844362835	0.1337735765	140
1034.3003437794	0.1351678114	140
1034.3162473122	0.1366330971	140
1034.3321468731	0.1381491754	140
1034.3480424534	0.1396135009	140
1034.3639340443	0.1410356984	140
1034.3798216372	0.1424537736	140
1034.3957052212	0.1440171785	140
1034.4115847708	0.1455925943	140
1034.4274602963	0.1470951491	140
1034.4433317888	0.1485232739	140
1034.4591992399	0.1500113651	140
1034.4750626408	0.1516446471	140
1034.4909219830	0.1532444199	140
1034.5067772578	0.1547794584	140
1034.5226284568	0.1562626381	140
1034.5384755713	0.1578389500	140
1034.5543185928	0.1595589267	140
1034.5701575128	0.1611948263	140
1034.5859923094	0.1628288607	140
1034.6018229792	0.1644718468	140
1034.6176495220	0.1662009851	140
1034.6334719292	0.1679006773	140
1034.6492901924	0.1695219989	140
1034.6651043032	0.1711083000	140
1034.6809142532	0.1727941140	140
1034.6967200339	0.1746224979	140
1034.7125216371	0.1764158595	140
1034.7283190542	0.1781254487	140
1034.7441122770	0.1798584552	140
1034.7599012941	0.1817453248	140
1034.7756860813	0.1836844715	140
1034.7914666491	0.1854661238	140
1034.8072429892	0.1871559326	140
1034.8230150934	0.1888880595	140
1034.8387829534	0.1907533916	140
1034.8545465610	0.1926314068	140
1034.8703059080	0.1944061228	140
1034.8860609861	0.1961197194	140
1034.9018117871	0.1979049846	140
1034.9175583029	0.1998203187	140
1034.9333005253	0.2016708325	140
1034.9490384315	0.2034108250	140
1034.9647720201	0.2051495473	140
1034.9805012909	0.2070670202	140
1034.9962262357	0.2090286498	140
1035.0119468464	0.2109530129	140
1035.0276631150	0.2127155225	140
1035.0433750334	0.2145562722	140
1035.0590825936	0.2165341824	140
1035.0747857875	0.2185210632	140
1035.0904846072	0.2204092255	140
1035.1061790445	0.2221924374	140
1035.1218690877	0.2242095964	140
1035.1375547136	0.2262947954	140
1035.1532359333	0.2283700374	140
1035.1689127388	0.2302547409	140
1035.1845851221	0.2321558789	140
1035.2002530755	0.2341954152	140
1035.2159165910	0.2362819142	140
1035.2315756606	0.2383096940	140
1035.2472302767	0.2402000356	140
1035.2628804312	0.2421452692	140
1035.2785261164	0.2442906195	140
1035.2941673245	0.2464539622	140
1035.3098040314	0.2484343555	140
1035.3254362383	0.2503645656	140
1035.3410639446	0.2524321077	140
1035.3566871425	0.2546153292	140
1035.3723058244	0.2568067267	140
1035.3879199823	0.2588173634	140
1035.4035296088	0.2607550699	140
1035.4191346960	0.2629444182	140
1035.4347352363	0.2651919876	140
1035.4503312219	0.2672575498	140
1035.4659226453	0.2691626450	140
1035.4815094938	0.2711697191	140
1035.4970917458	0.2734130483	140
1035.5126694125	0.2756568815	140
1035.5282424864	0.2776803860	140
1035.5438109599	0.2796225025	140
1035.5593748254	0.2818264026	140
1035.5749340753	0.2841029836	140
1035.5904887020	0.2864596927	140
1035.6060386982	0.2885637222	140
1035.6215840561	0.2906266940	140
1035.6371247684	0.2928674751	140
1035.6526608276	0.2952283656	140
1035.6681922085	0.2975452145	140
1035.6837189144	0.2997370804	140
1035.6992409448	0.3018964338	140
1035.7147582921	0.3042829069	140
1035.7302709490	0.3068310386	140
1035.7457789079	0.3091375898	140
1035.7612821616	0.3113216645	140
1035.7767807027	0.3135802886	140
1035.7922745237	0.3160981088	140
1035.8077636173	0.3185805464	140
1035.8232479762	0.3208829593	140
1035.8387275871	0.3231423733	140
1035.8542024298	0.3255311806	140
1035.8696725158	0.3280625563	140
1035.8851378378	0.3304343571	140
1035.9005983885	0.3326627161	140
1035.9160541607	0.3348118291	140
1035.9315051471	0.3371565797	140
1035.9469513405	0.3394898676	140
1035.9623927337	0.3416723092	140
1035.9778293194	0.3433134519	140
1035.9932610905	0.3442689422	140
1036.0086880398	0.3447445587	140
1036.0241101411	0.3450942154	140
1036.0395274000	0.3452591593	140
1036.0549398157	0.3456421903	140
1036.0703473809	0.3468327175	140
1036.0857500885	0.3487623165	140
1036.1011479315	0.3512214564	140
1036.1165409028	0.3535949454	140
1036.1319289953	0.3558143877	140
1036.1473122018	0.3582397230	140
1036.1626905155	0.3609641217	140
1036.1780639292	0.3635229313	140
1036.1934324289	0.3658193934	140
1036.2087959960	0.3682481746	140
1036.2241546421	0.3707920329	140
1036.2395083601	0.3734852807	140
1036.2548571432	0.3760791176	140
1036.2702009843	0.3784422335	140
1036.2855398766	0.3808402310	140
1036.3008738130	0.3834334902	140
1036.3162027867	0.3860760388	140
1036.3315267907	0.3886486890	140
1036.3468458183	0.3909557093	140
1036.3621598624	0.3933253006	140
1036.3774688956	0.3958848268	140
1036.3927729262	0.3985086991	140
1036.4080719527	0.4010230625	140
1036.4233659684	0.4034351853	140
1036.4386549665	0.4059808701	140
1036.4539389400	0.4087367922	140
1036.4692178823	0.4113016192	140
1036.4844917865	0.4137029804	140
1036.4997606459	0.4161131181	140
1036.5150244537	0.4186424481	140
1036.5302832032	0.4213314673	140
